date;count_1;count_2;count_3;count_4;amount_1;amount_2;amount_3;count_5;count_6;count_7;amount_4;type;response
30.04.2017;52;17;42;42;118851.54259999999;118851.54259999999;0.0;3;0.0;44;57951.54260000001;O;0
28.03.2018;62;19;42;40;119237.60999999999;100237.60999999999;19000.0;2;3.0;53;68337.61;BBB;0
28.09.2017;165;20;88;88;1193724.4;615924.3999999999;577800.0;4;16.0;136;164061.27;O;1
15.09.2017;58;15;86;86;119373.07;106938.07;12435.0;4;0.0;53;80938.07;O;1
10.08.2017;68;20;88;18;1193862.0536000002;1116574.5236000002;77287.53000000003;3;0.0;54;1116574.5236000002;B;0
17.03.2017;83;25;82;79;1194620.5799999998;1056620.58;137999.99999999977;3;5.0;73;254120.58;E;1
28.07.2017;22;11;90;90;119595.31;119535.31;60.0;4;0.0;18;84535.31000000001;O;1
05.12.2017;76;9;94;91;119606.47;119606.47;0.0;4;0.0;73;49606.469999999994;O;1
16.10.2016;176;24;92;92;1196638.8199999998;391638.8199999999;805000.0;4;25.0;132;99938.81999999999;O;1
23.08.2017;67;14;64;64;119815.40539999999;58415.405399999996;61399.99999999999;3;3.0;64;58415.40540000002;O;0
20.07.2017;210;30;92;92;1198235.37;1091202.1700000002;107033.19999999995;4;3.0;189;174702.16999999998;O;1
19.06.2017;6;3;4;1;119828.0;119828.0;0.0;1;0.0;5;119728.0;A;1
25.04.2017;85;19;69;69;119866.26000000001;59866.26;60000.00000000001;4;4.0;81;59866.26;O;0
01.07.2017;24;3;5;2;1199560.85;1197560.85;2000.0;2;2.0;2;560.85;A;0
06.09.2017;60;18;95;91;120094.05780000001;40094.05780000001;80000.0;4;2.0;57;40094.0578;O;1
22.06.2017;12;8;92;92;120170.75000000001;120170.75000000001;0.0;4;0.0;12;120170.75000000001;O;1
24.09.2017;188;30;91;91;1202787.03;832787.03;370000.0;4;3.0;151;506487.02999999997;O;1
30.04.2017;346;24;91;91;1204477.67;410477.67;794000.0;4;17.0;315;245477.66999999995;A;1
26.07.2017;29;8;69;63;120452.0;105452.0;15000.0;3;0.0;28;105452.0;O;0
26.05.2017;125;16;91;91;120570.27999999998;119170.27999999998;1400.0;4;2.0;121;65170.28;O;1
17.01.2017;68;16;33;22;1207674.5999999999;1196974.5999999999;10700.0;2;0.0;28;56324.6;F;0
15.03.2017;100;24;93;89;1209121.2296999998;1109121.2297;99999.99999999977;5;0.0;73;152721.22969999997;O;1
17.03.2017;38;4;183;91;1209911.43;1209911.43;0.0;7;0.0;9;40911.43;AA;1
11.07.2017;207;24;92;92;1209965.65;945565.6499999999;264400.0;4;9.0;166;148465.65000000002;O;1
08.12.2016;37;8;83;82;121094.68;60142.67999999999;60952.0;3;0.0;29;60142.67999999999;O;0
04.04.2017;144;35;86;79;1211968.68;643568.6799999999;568400.0;3;6.0;137;643568.6799999999;D;1
26.09.2017;49;19;87;87;121326.44;121326.44;0.0;4;0.0;46;116826.44;O;1
27.07.2017;93;17;97;92;121508.25;121508.25;0.0;4;0.0;88;94008.25;O;1
13.04.2017;119;29;92;92;1216326.82;691326.8200000001;525000.0;4;11.0;84;211050.82;O;1
28.10.2016;32;3;61;3;121684.45000000001;63077.45000000001;58607.0;3;2.0;27;55677.450000000004;A;0
26.10.2017;16;7;118;89;1217226.62;1217226.62;0.0;3;0.0;8;2426.62;O;0
21.10.2017;127;19;130;85;1218711.4723;828711.4723;390000.0;5;7.0;69;331811.47229999996;A;1
22.01.2017;101;16;88;81;122067.12;60707.119999999995;61360.0;4;13.0;87;60707.12000000001;D;1
04.05.2017;78;19;92;90;1222122.4175;1222122.4175;0.0;4;0.0;52;207535.4175;AA;1
28.03.2017;70;21;73;73;122233.73000000001;122233.73000000001;0.0;4;0.0;69;117233.73000000001;O;0
18.08.2017;87;17;91;91;1222872.5;939372.5;283500.0;4;7.0;52;182290.50999999995;O;1
02.09.2017;254;40;92;92;1224223.716;779223.716;445000.0;4;2.0;238;559831.7160000001;O;1
28.10.2017;150;34;91;91;1224650.0895;1186342.8895;38307.19999999995;4;1.0;129;172172.88950000002;O;1
06.11.2016;98;21;60;60;122508.22;73506.8;49001.42;3;0.0;94;73506.8;O;1
16.01.2017;113;21;62;62;122534.32;72710.01000000001;49824.31;3;0.0;98;61110.009999999995;O;0
16.01.2018;244;34;92;92;1225639.4658000001;895575.2758000001;330064.19000000006;4;2.0;204;561675.2758000001;O;1
20.06.2017;125;30;74;74;1227249.3013;1219149.3013;8100.0;4;0.0;91;478589.3013000001;BBB;0
14.09.2017;133;27;109;83;1228915.556;1043915.5560000001;185000.0;5;3.0;118;171315.55599999995;D;1
14.04.2017;10;3;35;35;123215.0;71715.0;51500.0;2;2.0;8;71715.0;O;0
05.06.2017;77;18;92;92;123522.46;123522.46;0.0;4;0.0;77;123522.46;O;1
28.09.2017;14;9;91;91;123559.737;123559.737;0.0;4;0.0;14;123559.737;O;1
13.01.2017;39;11;89;89;123804.45999999999;123804.45999999999;0.0;4;0.0;36;98804.45999999999;O;1
28.05.2017;90;19;92;92;123848.16000000002;74848.16;49000.000000000015;3;1.0;78;58248.16;O;1
13.05.2017;27;12;80;72;123850.4;65318.7;58531.7;3;0.0;21;65318.7;F;1
03.04.2017;154;40;90;90;1238801.89;1122497.89;116304.0;4;3.0;140;423497.89;O;1
13.09.2017;52;13;122;86;123900.75;93400.75;30500.0;5;2.0;44;46100.75;O;1
04.01.2017;233;47;92;92;1241369.7837999999;1239129.7837999999;2240.0;4;0.0;191;720720.9838;O;1
09.12.2016;3;2;7;0;12419.0;419.0;12000.0;1;2.0;1;419.0;O;0
27.12.2016;53;7;54;54;124261.06999999998;63761.069999999985;60499.99999999999;3;4.0;48;63761.07;O;0
30.12.2016;53;5;78;66;1242872.8599999999;1242872.8599999999;0.0;4;0.0;7;4172.860000000001;AA;0
07.12.2016;133;29;74;71;1243595.97;1231295.97;12300.0;4;2.0;122;122195.96999999999;A;1
17.11.2016;62;18;42;24;124372.71990000001;88524.50480000001;35848.2151;2;1.0;58;83524.5048;CC;0
11.08.2017;83;15;83;83;1243851.42;617551.4199999999;626300.0;3;18.0;65;617551.42;D;1
29.12.2016;10;5;16;16;12444.96;7444.959999999999;5000.0;2;0.0;9;7444.96;O;0
08.09.2017;45;12;91;86;124487.25;124407.25;80.0;3;0.0;35;23367.25;A;1
24.01.2017;106;28;95;84;1244909.76;1023259.76;221650.0;4;10.0;77;221259.76000000007;CC;0
09.08.2017;184;26;92;92;1245434.0099999998;771434.0099999999;473999.9999999999;4;7.0;166;487734.01;O;1
31.01.2017;29;7;44;24;1245932.36;1245932.36;0.0;3;0.0;12;8932.36;A;0
03.05.2017;72;24;51;33;124695.26999999999;74501.26999999999;50194.0;3;1.0;67;65001.27000000001;A;0
07.01.2017;13;8;8;8;12480.66;6230.66;6250.0;2;3.0;8;3830.66;D;1
17.11.2016;113;26;93;91;1248180.925;1243180.925;5000.0;4;1.0;83;161980.92500000002;A;1
03.08.2017;165;24;90;90;124920.65;75920.65;49000.0;4;6.0;157;75320.65000000002;O;0
20.01.2017;125;25;78;78;124962.1774;124952.3374;9.839999999996508;4;0.0;123;121252.3374;B;0
24.12.2016;63;17;62;62;125079.22;55079.22;70000.0;3;5.0;58;55079.219999999994;O;0
05.12.2016;10;3;3;0;1250839.0;1250839.0;0.0;1;0.0;4;839.0;AA;0
02.08.2017;26;11;8;8;1252980.82;1000980.8200000001;252000.0;2;1.0;17;30980.82;O;0
06.01.2017;122;20;69;69;1254991.975;1204867.975;50124.0;3;1.0;105;114867.97499999998;O;0
20.06.2017;207;29;86;86;125690.27899999998;125690.27899999998;0.0;3;0.0;207;125690.27900000001;O;0
29.04.2017;81;33;89;89;1257156.78;307156.78;950000.0;4;9.0;69;247156.78;O;1
22.02.2017;7;6;63;63;125940.0;125940.0;0.0;3;0.0;6;95940.0;O;0
16.03.2017;13;8;114;89;126033.0;126033.0;0.0;5;0.0;12;113033.0;O;1
12.09.2017;226;34;91;91;1260810.62;1260810.62;0.0;4;0.0;163;617549.6200000001;O;1
17.04.2017;258;35;92;92;1261982.6225;800384.6225;461598.0;4;13.0;214;585884.6225;O;1
28.12.2016;35;10;35;28;126220.29;76220.29;50000.0;2;0.0;33;76220.29;O;0
20.08.2017;21;8;60;33;126226.98;65368.979999999996;60858.0;3;2.0;18;65368.979999999996;D;0
06.07.2017;143;18;90;90;126291.22;92291.22;34000.0;4;0.0;136;92291.21999999999;O;1
12.12.2016;109;33;92;92;1263738.1467999998;450450.1467999999;813287.9999999999;4;10.0;97;300450.14679999993;O;1
01.03.2017;13;2;77;0;1263914.0;1263914.0;0.0;3;0.0;1;14.0;O;0
07.01.2017;195;34;90;90;1264152.1800000002;383456.9900000001;880695.1900000001;4;12.0;159;329756.99;O;0
03.06.2017;93;18;90;90;1265059.33;430059.33;835000.0;4;10.0;69;297959.33;O;1
28.06.2017;36;14;18;18;1265377.28;1265377.28;0.0;2;0.0;29;555377.28;O;1
27.12.2016;16;2;99;0;1266356.0;1266356.0;0.0;5;0.0;1;356.0;AA;0
11.08.2017;52;10;76;56;1266824.6315000001;450824.6315000001;816000.0;4;23.0;23;245824.63150000002;D;1
14.06.2017;31;9;136;61;126766.0;126766.0;0.0;6;0.0;14;84966.0;BBB;0
11.11.2016;140;10;92;92;1267904.68;1265474.68;2430.0;4;0.0;107;22404.68;A;1
14.09.2017;91;20;93;92;1268203.96;1042203.96;226000.0;4;4.0;55;249503.96000000002;O;1
06.04.2017;135;20;90;90;126835.58;126835.58;0.0;3;0.0;135;126835.58000000003;O;0
24.08.2017;27;15;91;91;126997.41;126997.41;0.0;4;0.0;27;126997.41;O;1
17.03.2017;37;11;88;88;1271453.05;478153.05000000005;793300.0;4;3.0;24;478153.05;F;1
22.06.2017;126;34;90;90;1271878.81;1001878.81;270000.0;4;5.0;110;379878.80999999994;O;1
15.02.2017;86;18;82;82;127235.36000000002;59735.36000000001;67500.0;3;7.0;75;58735.36;O;0
23.03.2017;124;16;97;90;127241.65;116841.65;10400.0;4;0.0;83;34535.89;O;1
20.01.2017;236;30;90;90;1273204.2;542944.2;730260.0;4;25.0;198;408137.7300000001;O;1
19.01.2017;68;10;89;89;127355.57999999999;127355.57999999999;0.0;4;0.0;52;46355.579999999994;A;1
01.02.2017;30;13;41;41;127381.59;125381.59;2000.0;3;0.0;28;120381.59;O;1
11.02.2017;94;18;68;57;127460.72;67090.73;60369.990000000005;4;11.0;81;66090.73;D;0
07.05.2017;18;9;86;83;127685.73999999999;67435.73999999999;60250.0;2;5.0;11;42435.74;O;0
26.02.2017;68;17;86;86;127829.34999999999;127829.34999999999;0.0;4;0.0;68;127829.34999999998;O;1
30.09.2017;157;20;85;85;127833.35;108833.35;19000.0;4;1.0;156;108833.34999999998;O;0
21.06.2017;10;3;26;1;1278370.0;538370.0;740000.0;1;0.0;2;570.0;AA;0
10.09.2017;36;12;89;89;1278617.56;806617.56;472000.0;4;3.0;18;11617.560000000001;O;1
17.08.2017;13;7;93;77;127882.77999999998;21432.579999999994;106450.19999999998;4;3.0;8;21432.58;D;1
16.01.2017;87;24;78;75;127965.15000000001;102965.15000000001;25000.0;3;2.0;85;102965.15;O;0
26.01.2017;122;25;93;87;127976.54000000001;101973.77;26002.770000000004;4;5.0;101;74973.76999999999;D;1
11.02.2017;61;19;74;74;128064.48000000001;65064.48;63000.00000000001;3;5.0;54;54764.48;O;1
01.09.2017;23;5;7;5;128194.79;128194.79;0.0;2;0.0;11;3094.7899999999995;AA;0
09.04.2017;56;17;89;89;128213.48;72101.85;56111.62999999999;4;1.0;52;72101.85;O;1
13.01.2017;4;2;98;69;12832.68;12832.68;0.0;3;0.0;3;12732.68;O;0
14.07.2017;154;22;86;85;1283521.7400000002;631521.7400000001;652000.0000000001;3;0.0;129;152021.73999999996;O;0
25.12.2016;211;39;92;92;1284030.8599999999;670080.8599999999;613950.0;4;11.0;191;226080.85999999996;O;1
13.10.2017;198;34;92;92;1284397.3438000001;847387.9638000001;437009.38;4;0.0;197;847387.9638000004;O;1
25.06.2017;62;7;283;41;1284814.0;1284814.0;0.0;10;0.0;6;10314.0;A;0
09.05.2017;140;23;91;90;1285512.4;664512.3999999999;621000.0;4;24.0;101;423212.39999999997;O;1
18.06.2017;54;17;89;89;1285536.0299999998;1285536.0299999998;0.0;4;0.0;43;793536.03;O;1
03.12.2016;9;7;21;21;128570.92;128570.92;0.0;1;0.0;8;78570.92;O;0
24.12.2016;17;3;61;61;128970.0;128970.0;0.0;3;0.0;14;124000.0;O;1
20.01.2017;15;3;84;9;1289801.96;1289799.96;2.0;3;0.0;2;799.96;A;0
01.09.2017;96;12;91;91;1291797.85;1288484.85;3313.0;4;0.0;73;328484.85000000003;O;1
25.02.2017;91;20;89;89;1293881.9792000002;1293881.9792000002;0.0;4;0.0;85;1017822.9792000001;O;1
09.09.2017;234;40;91;91;1293997.8299999998;743913.3499999999;550084.48;4;20.0;190;339413.35000000003;A;1
30.11.2016;38;14;62;32;129440.39;46440.39;83000.0;3;17.0;19;45440.39;D;1
07.07.2017;75;14;92;92;129507.45;129307.45;200.0;4;0.0;73;129307.45;O;1
05.01.2017;88;35;71;71;1297193.9509;1297193.9509;0.0;3;0.0;72;615816.4509000002;O;1
02.05.2017;100;9;67;65;1298945.1600000001;1196945.1600000001;102000.0;3;10.0;74;189845.16;CC;0
30.05.2017;52;17;35;35;129994.01999999999;59994.02;70000.0;3;2.0;50;59994.020000000004;O;0
17.04.2017;1;1;0;0;13.0;13.0;0.0;1;0.0;1;13.0;O;0
08.11.2016;159;25;92;92;1300633.77;556633.77;744000.0;4;22.0;117;217933.77000000005;O;1
08.07.2017;306;45;93;92;1301142.8199999998;840079.0999999999;461063.72;4;21.0;256;537841.0999999999;A;1
28.01.2017;157;16;88;88;130160.46999999999;130160.46999999999;0.0;4;0.0;135;56660.470000000016;O;1
14.06.2017;72;18;51;51;130163.37;80163.37;50000.0;3;0.0;70;79963.37000000001;O;0
14.02.2017;31;15;75;75;130218.75;88718.75;41500.0;2;2.0;28;68718.75;O;0
01.03.2017;152;24;89;86;130264.93;110770.93;19494.0;4;1.0;146;110770.92999999998;O;0
07.08.2017;35;7;82;69;1304627.0;916027.0;388600.0;4;5.0;7;214727.0;A;1
09.02.2017;272;32;86;85;1304787.0899999999;691487.09;613299.9999999999;3;32.0;213;243987.08999999997;A;0
10.03.2017;55;13;105;76;1306128.87;1305128.87;1000.0;5;1.0;30;37401.65;D;1
20.02.2017;226;25;90;90;1306555.2999999998;1182765.2999999998;123790.0;4;12.0;198;146315.30000000002;O;0
08.11.2016;36;14;84;73;130827.82499999998;130827.82499999998;0.0;4;0.0;34;92926.32499999998;A;0
13.09.2017;85;16;92;92;130885.44;130885.44;0.0;4;0.0;83;127885.43999999999;O;1
24.02.2017;41;6;80;73;1309322.19;847822.19;461500.0;4;9.0;11;35837.58;AA;1
24.08.2017;151;20;93;92;1309567.6800000002;128517.68000000017;1181050.0;4;36.0;113;118517.68;O;1
11.12.2016;33;17;83;80;130987.4;69487.4;61500.0;3;4.0;23;28269.9;D;1
08.09.2017;11;2;28;28;13127.252;13127.252;0.0;2;0.0;11;13127.252;O;0
31.05.2017;37;11;91;90;131285.41;131285.41;0.0;4;0.0;27;58185.41;A;1
01.06.2017;186;29;91;91;1313049.95;1312049.95;1000.0;4;0.0;148;228489.95;O;1
21.08.2017;238;29;94;92;1314206.09;1018887.45;295318.64000000013;5;2.0;166;179141.45;F;1
16.03.2017;72;18;43;41;131659.2;68509.20000000001;63150.0;2;0.0;61;67909.2;O;1
17.02.2017;119;16;90;90;131773.95;66031.07;65742.88;4;8.0;108;66031.07;D;0
20.04.2017;139;29;88;88;1319225.0332;1119060.0332;200165.0;4;4.0;110;701333.0331999998;O;1
20.08.2017;30;14;88;85;132004.1737;120454.17370000001;11550.0;3;0.0;28;118454.1737;A;1
15.09.2017;249;37;92;92;1321957.95;1196025.64;125932.31000000006;4;1.0;221;873300.6399999999;O;1
14.08.2017;98;21;86;40;1322889.33;519349.3300000001;803540.0;4;13.0;76;177513.62;E;0
19.11.2016;157;23;83;81;132302.68;121702.68;10600.0;3;2.0;146;113602.68000000001;A;0
06.10.2017;72;13;92;92;132316.67;132316.67;0.0;4;0.0;38;27116.670000000002;O;1
01.12.2016;28;11;31;31;132390.27000000002;68290.27000000002;64100.0;2;3.0;25;68290.27;O;0
04.03.2017;18;3;116;36;1324057.0;1324057.0;0.0;4;0.0;4;457.0;O;0
09.11.2016;9;7;77;28;132628.37;132628.37;0.0;3;0.0;7;86655.5;CC;1
22.12.2016;11;2;35;1;1329400.0;1129400.0;200000.0;2;0.0;2;1400.0;A;0
30.06.2017;148;22;89;89;1329511.56;1069011.56;260500.0;3;6.0;116;394761.5599999999;O;1
19.05.2017;108;28;76;76;132959.28;103531.28;29428.0;3;6.0;101;103531.28;O;0
17.01.2018;59;24;118;92;1330031.4804;1006964.7404;323066.74;5;4.0;44;504029.74040000007;B;1
24.04.2017;65;12;89;84;1330143.9100000001;1244143.9100000001;86000.0;4;3.0;41;202043.91;A;1
17.08.2017;105;18;91;91;133053.32;68908.42;64144.90000000001;4;0.0;95;68908.42;O;1
02.02.2017;143;21;90;90;133245.28;118245.28;15000.0;4;2.0;141;118245.27999999998;O;0
12.08.2017;127;29;91;91;133312.01;125912.01000000001;7400.0;4;1.0;112;112512.01;O;1
06.08.2017;78;13;92;90;133343.76;133343.76;0.0;4;0.0;47;20343.760000000002;AA;1
06.06.2017;11;8;26;23;133526.25;133526.25;0.0;2;0.0;10;128526.25;BBB;1
22.04.2017;186;32;88;87;133536.76510000002;120436.7651;13100.000000000015;4;3.0;180;116500.11510000002;CC;0
02.02.2017;22;9;28;26;133778.98000000004;71778.98000000003;62000.000000000015;2;2.0;19;71778.98;D;0
05.06.2017;200;28;88;88;1338128.4;663129.3999999999;674999.0;3;10.0;180;229279.40000000002;O;1
02.03.2017;86;20;84;64;1338498.39;1329218.39;9280.0;4;0.0;74;245218.38999999996;F;1
20.08.2017;51;19;71;52;133971.04520000002;131788.2452;2182.8000000000175;3;0.0;47;124629.24519999999;B;1
01.06.2017;128;21;92;92;1342792.32;211252.32000000007;1131540.0;4;6.0;115;211252.32;O;1
06.04.2017;237;26;89;89;1343044.2075;1343044.2075;0.0;4;0.0;201;556244.2075000001;O;1
25.01.2017;17;5;194;3;1344313.45;1344313.45;0.0;4;0.0;5;2313.45;A;0
21.08.2017;96;18;84;83;134456.66999999998;134456.66999999998;0.0;4;0.0;74;47256.67;BBB;1
13.02.2018;66;21;99;90;1345619.5899999999;1345619.5899999999;0.0;4;0.0;52;88119.59;O;1
07.08.2017;31;14;82;62;134606.97999999998;134606.97999999998;0.0;4;0.0;28;120606.98;CC;1
12.05.2017;6;4;26;17;134730.0;67282.0;67448.0;2;0.0;3;67282.0;F;0
26.08.2017;219;26;91;90;1347347.85;631747.8500000001;715600.0;4;33.0;173;302247.85000000003;A;1
20.08.2017;67;21;87;87;1347515.49;1347515.49;0.0;4;0.0;58;447515.49000000005;O;1
15.01.2017;43;16;92;92;135090.15;60590.149999999994;74500.0;4;8.0;34;57590.15000000001;O;0
08.07.2017;83;19;88;68;1351005.87;1016308.93;334696.94000000006;4;17.0;44;223163.18000000002;F;0
23.06.2017;131;18;92;92;135204.91;89403.3;45801.61;4;0.0;93;19403.3;O;1
07.07.2017;80;29;92;92;1352410.36;1327735.36;24675.0;4;0.0;74;867735.3600000001;O;0
29.03.2017;9;3;73;2;13555.94;13555.94;0.0;3;0.0;4;3857.0;CC;0
20.07.2017;179;35;99;91;1356459.1131;1346459.1131;10000.0;4;0.0;160;822093.1130999997;O;1
09.08.2017;32;8;39;39;135795.74;135795.74;0.0;2;0.0;28;93995.74;O;0
01.04.2017;19;3;108;1;1358486.9;1358486.9;0.0;5;0.0;3;1286.9;A;1
01.09.2017;50;12;92;92;136006.43;108506.43;27500.0;4;5.0;37;26306.43;O;1
28.12.2016;267;41;62;62;1361044.5499999998;1361044.5499999998;0.0;3;0.0;244;292044.55000000005;O;0
15.06.2017;55;13;92;92;1361221.55;700221.55;661000.0;4;23.0;29;653221.55;O;0
11.04.2017;90;7;86;86;1361982.85;705782.8500000001;656200.0;4;20.0;69;705782.85;O;1
01.05.2017;15;5;80;80;1363213.17;1063213.17;300000.0;4;2.0;9;123213.17;O;1
02.05.2017;53;9;83;63;1366436.23;1266436.23;100000.0;4;0.0;19;80936.23000000001;A;1
27.06.2017;21;3;103;91;1366500.0;1366500.0;0.0;5;0.0;7;36500.0;O;1
14.04.2017;4;3;58;10;13679.59;13679.59;0.0;2;0.0;2;2733.5;E;0
18.08.2017;16;12;79;78;136849.1;136849.1;0.0;4;0.0;13;86849.1;A;1
21.03.2017;32;15;75;75;136923.47999999998;66923.48;69999.99999999999;4;5.0;27;66923.48;O;1
27.02.2017;44;17;84;84;137020.71;97020.70999999999;40000.0;4;3.0;41;97020.70999999998;O;0
26.12.2016;19;7;44;44;137076.06;137076.06;0.0;3;0.0;18;136076.06;O;0
18.07.2017;34;13;90;90;137094.17000000004;137094.17000000004;0.0;4;0.0;24;93594.17000000001;O;1
13.04.2017;1;1;0;0;13751.45;13751.45;0.0;1;0.0;1;13751.45;O;0
23.02.2017;111;22;91;91;1377498.207;1372249.207;5249.0;4;0.0;97;826266.407;O;1
06.12.2016;13;3;53;9;137841.0;137841.0;0.0;3;0.0;11;127900.0;CC;1
21.03.2017;25;10;60;60;13794.900000000001;7494.900000000001;6300.000000000001;3;3.0;21;7494.9;D;0
10.03.2017;9;2;8;0;1379448.0;1379448.0;0.0;1;0.0;1;448.0;AA;0
14.05.2017;7;4;10;10;137961.4;137961.4;0.0;1;0.0;7;137961.4;O;0
17.08.2017;111;16;94;91;138052.50000000003;128052.50000000001;10000.000000000015;5;0.0;104;56052.49999999998;O;1
11.07.2017;310;46;92;92;1380718.6513;527682.9413000001;853035.71;4;12.0;289;446089.44129999995;O;1
18.01.2017;88;11;89;89;138207.6505;50161.195199999995;88046.4553;4;10.0;76;50161.1952;O;1
24.12.2016;49;18;89;89;138306.16999999998;138306.16999999998;0.0;3;0.0;47;98306.17;O;1
23.01.2017;29;12;88;88;138323.79;138323.79;0.0;4;0.0;27;53323.79000000001;O;0
22.02.2017;3;3;36;5;1384.0;384.0;1000.0;2;1.0;2;384.0;O;0
10.11.2016;28;5;91;64;138538.0;129560.0;8978.0;4;1.0;15;4960.0;A;1
07.02.2017;168;22;90;90;138575.02;98575.01999999999;40000.0;4;7.0;161;98575.02;O;0
13.03.2017;47;19;59;59;1385877.98;1019877.98;366000.0;3;4.0;36;69877.98000000001;O;0
30.12.2016;11;6;7;7;139055.54;139055.54;0.0;1;0.0;10;89055.54000000001;O;0
21.04.2017;135;17;73;73;139353.18;93553.18;45800.0;3;13.0;118;92053.17999999998;D;0
02.04.2017;28;9;84;84;13939.2;6938.200000000001;7001.0;3;1.0;25;6938.200000000001;O;0
19.08.2017;52;20;85;84;139453.2819;64278.9519;75174.33;4;0.0;45;64278.95189999999;F;1
05.10.2017;85;24;93;92;1395216.5529999998;1346216.5529999998;49000.0;4;3.0;68;166816.55300000004;O;1
06.04.2017;55;8;105;45;1395495.03;1395495.03;0.0;4;0.0;12;54475.03;AA;1
08.01.2017;133;26;75;75;1396320.31;1378335.31;17985.0;3;0.0;110;250835.30999999997;O;0
29.12.2016;36;7;93;91;1396878.27;296878.27;1100000.0;4;11.0;25;296878.27;O;1
10.03.2017;11;7;5;5;139718.62;67718.62;72000.0;1;2.0;9;67718.62;O;0
05.09.2017;25;6;93;89;1397814.96;1397814.96;0.0;4;0.0;7;11394.96;O;1
19.11.2016;13;4;8;5;1398591.0;1398591.0;0.0;1;0.0;2;491.0;E;0
03.08.2017;53;17;89;88;139891.41999999998;119167.57999999999;20723.839999999997;4;3.0;47;119167.58;O;0
07.08.2017;52;12;89;89;139907.548;129907.54800000001;10000.0;4;2.0;47;30007.548;O;1
10.03.2018;184;24;66;66;139920.47400000002;135120.47400000002;4800.0;4;0.0;181;134520.47400000002;O;1
24.12.2016;9;2;3;0;1399220.0;1399220.0;0.0;1;0.0;1;220.0;AA;0
19.05.2017;143;28;91;87;1399264.25;651555.13;747709.12;4;16.0;91;196907.12999999998;D;1
07.06.2017;170;22;98;86;140094.18;63594.17999999999;76500.0;5;6.0;162;62844.179999999986;O;1
22.05.2017;25;8;91;91;140199.4;135199.4;5000.0;4;1.0;23;128699.4;O;1
27.05.2017;124;13;91;91;140223.49000000002;99155.11000000002;41068.380000000005;4;4.0;118;89155.11;O;1
16.06.2017;57;15;55;55;1403453.2399999998;138453.23999999987;1265000.0;2;16.0;41;138453.24;D;1
03.12.2016;13;7;58;6;140409.96000000002;72409.96;68000.00000000001;2;2.0;8;65783.16;E;0
26.10.2017;92;16;91;91;1404139.8399999999;1298939.8399999999;105200.0;4;2.0;75;155039.84;O;0
14.10.2017;79;19;101;92;140438.96;140438.96;0.0;4;0.0;76;90438.96000000002;O;1
04.07.2017;118;25;62;60;140525.78;140425.78;100.0;3;0.0;117;140425.78000000003;O;0
16.12.2016;25;12;86;86;140545.49;48545.49;92000.0;3;3.0;22;48545.49000000001;O;1
27.04.2017;104;13;90;77;140593.8875;125593.88750000001;15000.0;4;3.0;92;84675.8875;O;0
15.12.2016;149;20;90;90;140763.53999999998;130763.53999999998;10000.0;4;0.0;148;130763.54;O;0
18.02.2017;26;12;88;88;140870.26;140870.26;0.0;4;0.0;26;140870.26;O;1
11.06.2017;485;37;91;91;1409197.31;1308405.83;100791.47999999998;4;1.0;440;842709.83;BBB;1
31.05.2017;106;27;68;68;140936.8454;140372.9877;563.8576999999932;4;0.0;104;120372.98769999998;O;0
01.08.2017;68;17;92;92;1409888.596;1409888.596;0.0;4;0.0;68;1409888.596;O;1
10.02.2017;72;21;69;57;141155.0;105655.0;35500.0;3;5.0;66;98857.52;CC;0
19.06.2017;142;17;88;81;141452.94;70652.94;70800.0;4;1.0;113;35152.94000000001;A;1
04.04.2017;15;6;22;22;1414603.0;1214603.0;200000.0;2;4.0;7;857103.0;O;0
24.11.2016;33;6;44;44;1414917.26;1413917.26;1000.0;3;1.0;17;7808.26;O;0
18.12.2016;38;14;74;51;141638.33000000002;72638.33;69000.00000000001;3;4.0;33;72488.33000000002;CC;0
20.04.2017;10;4;57;57;141697.49;137197.49;4500.0;2;0.0;5;277.49;O;0
14.02.2018;22;4;198;59;1417174.0;1375174.0;42000.0;8;0.0;2;9674.0;A;0
01.06.2017;27;8;23;23;14179.21;14179.21;0.0;2;0.0;25;7279.21;O;0
23.04.2017;88;16;89;89;141838.45;136838.45;5000.0;4;1.0;65;54038.45;O;1
15.02.2017;23;3;47;42;1419521.87;723521.8700000001;696000.0;3;18.0;5;723521.87;O;1
23.01.2017;86;15;90;87;1421442.7399999998;490591.2399999999;930851.4999999999;4;6.0;48;490591.24000000005;F;1
22.08.2017;387;43;92;92;1423683.2134;906693.2134;516990.0;4;16.0;318;429621.1533999999;O;1
22.02.2017;10;3;2;0;1423994.0;1185994.0;238000.0;1;0.0;2;994.0;AA;0
16.12.2016;13;9;77;77;142406.95;72406.95000000001;70000.0;4;1.0;12;72406.95;O;0
29.05.2017;5;4;56;56;14262.354;6391.353999999999;7871.0;3;0.0;2;6391.354;O;1
26.11.2017;4;3;113;76;142645.34;42645.34;100000.0;3;1.0;3;42645.34;O;1
26.02.2018;25;4;43;1;1427616.03;1427616.03;0.0;2;0.0;7;4816.03;O;0
20.01.2017;92;18;80;80;142876.55;102876.54999999999;40000.0;3;2.0;90;102876.54999999997;O;0
